"type","severity","pedestrian","bicycle","motorcycle","roadtype","coord_e","coord_n","year","month","month_name","weekday","weekday_name","hour"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2679203,1247748,2020,4,"April",5,"Friday","19h-20h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2680314,1249758,2020,4,"April",5,"Friday","22h-23h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Principal road",2681278,1248585,2020,4,"April",6,"Saturday","10h-11h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683436,1253131,2020,4,"April",6,"Saturday","10h-11h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2680951,1248021,2020,4,"April",6,"Saturday","13h-14h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683593,1248674,2020,4,"April",6,"Saturday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2680909,1246874,2020,4,"April",6,"Saturday","17h-18h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683489,1246822,2020,4,"April",7,"Sunday","00h-01h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2680028,1247976,2020,4,"April",7,"Sunday","09h-10h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2682877,1249238,2020,4,"April",7,"Sunday","11h-12h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2679899,1248047,2020,4,"April",7,"Sunday","11h-12h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2682301,1247073,2020,4,"April",7,"Sunday","14h-15h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,TRUE,"Minor road",2682704,1246712,2020,4,"April",7,"Sunday","15h-16h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683036,1247671,2020,4,"April",7,"Sunday","15h-16h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,TRUE,"Minor road",2683781,1253187,2020,4,"April",7,"Sunday","17h-18h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Principal road",2680259,1246976,2020,4,"April",7,"Sunday","17h-18h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Motorway",2684658,1251028,2020,4,"April",7,"Sunday","19h-20h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681873,1247172,2020,4,"April",1,"Monday","06h-07h"
"Overtaking or changing lanes","Light injuries",FALSE,TRUE,FALSE,"Minor road",2679832,1248113,2020,4,"April",1,"Monday","07h-08h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684078,1246476,2020,4,"April",1,"Monday","07h-08h"
"Overtaking or changing lanes","Property damage",FALSE,TRUE,FALSE,"Principal road",2681093,1247947,2020,4,"April",1,"Monday","09h-10h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2680581,1247388,2020,4,"April",1,"Monday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682219,1248780,2020,4,"April",1,"Monday","13h-14h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2681138,1249549,2020,4,"April",1,"Monday","13h-14h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683885,1251223,2020,4,"April",1,"Monday","16h-17h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2683034,1246592,2020,4,"April",1,"Monday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684589,1248237,2020,4,"April",1,"Monday","18h-19h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2681543,1248938,2020,4,"April",1,"Monday","19h-20h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2681042,1249321,2020,4,"April",2,"Tuesday","04h-05h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Principal road",2680324,1249619,2020,4,"April",2,"Tuesday","06h-07h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2678737,1249747,2020,4,"April",2,"Tuesday","08h-09h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683394,1248115,2020,4,"April",2,"Tuesday","09h-10h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682685,1249073,2020,4,"April",2,"Tuesday","11h-12h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Motorway",2680667,1253676,2020,4,"April",2,"Tuesday","14h-15h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682950,1247123,2020,4,"April",2,"Tuesday","14h-15h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Principal road",2681530,1252041,2020,4,"April",2,"Tuesday","15h-16h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2681962,1247259,2020,4,"April",2,"Tuesday","16h-17h"
"Accident involving pedestrian(s)","Light injuries",TRUE,FALSE,FALSE,"Minor road",2683395,1250102,2020,4,"April",2,"Tuesday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2678367,1247529,2020,4,"April",2,"Tuesday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2678235,1249630,2020,4,"April",2,"Tuesday","22h-23h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2684878,1252251,2020,4,"April",3,"Wednesday","07h-08h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2681788,1247936,2020,4,"April",3,"Wednesday","08h-09h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683881,1248699,2020,4,"April",3,"Wednesday","08h-09h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2686892,1246205,2020,4,"April",3,"Wednesday","09h-10h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682960,1251790,2020,4,"April",3,"Wednesday","10h-11h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683645,1246963,2020,4,"April",3,"Wednesday","10h-11h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682856,1252013,2020,4,"April",3,"Wednesday","11h-12h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2682961,1247783,2020,4,"April",3,"Wednesday","12h-13h"
"Crossing the lane(s)","Light injuries",FALSE,TRUE,FALSE,"Minor road",2681524,1243429,2020,4,"April",3,"Wednesday","14h-15h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Minor road",2682290,1247469,2020,4,"April",3,"Wednesday","14h-15h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Motorway",2685252,1251515,2020,4,"April",3,"Wednesday","16h-17h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Motorway",2679485,1253437,2020,4,"April",3,"Wednesday","16h-17h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2684220,1253450,2020,4,"April",3,"Wednesday","17h-18h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683717,1250513,2020,4,"April",3,"Wednesday","17h-18h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2681499,1248907,2020,4,"April",3,"Wednesday","17h-18h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2687245,1246062,2020,4,"April",3,"Wednesday","19h-20h"
"Skidding or self-accident","Fatalities",FALSE,TRUE,FALSE,"Minor road",2685860,1246499,2020,4,"April",3,"Wednesday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2684351,1245476,2020,4,"April",4,"Thursday","07h-08h"
"Accident involving pedestrian(s)","Light injuries",TRUE,TRUE,FALSE,"Minor road",2686046,1250700,2020,4,"April",4,"Thursday","07h-08h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2679210,1249601,2020,4,"April",4,"Thursday","07h-08h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2678685,1249500,2020,4,"April",4,"Thursday","08h-09h"
"Overtaking or changing lanes","Light injuries",FALSE,TRUE,FALSE,"Principal road",2683348,1248167,2020,4,"April",4,"Thursday","08h-09h"
"Skidding or self-accident","Severe injuries",FALSE,TRUE,FALSE,"Minor road",2683407,1247625,2020,4,"April",4,"Thursday","10h-11h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Principal road",2682702,1250887,2020,4,"April",4,"Thursday","12h-13h"
"Turning left or right","Property damage",FALSE,FALSE,FALSE,"Principal road",2683739,1251653,2020,4,"April",4,"Thursday","13h-14h"
"Head-on collision","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683421,1253450,2020,4,"April",4,"Thursday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Principal road",2683000,1243942,2020,4,"April",4,"Thursday","15h-16h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2683671,1246947,2020,4,"April",4,"Thursday","16h-17h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2680407,1248322,2020,4,"April",4,"Thursday","18h-19h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,TRUE,"Minor road",2681423,1250566,2020,4,"April",4,"Thursday","22h-23h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683300,1246819,2020,4,"April",5,"Friday","19h-20h"
"Accident involving pedestrian(s)","Light injuries",TRUE,FALSE,FALSE,"Minor road",2680342,1243550,2020,4,"April",5,"Friday","19h-20h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2684098,1245895,2020,4,"April",5,"Friday","20h-21h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2682389,1248526,2020,4,"April",5,"Friday","20h-21h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682393,1252261,2020,4,"April",6,"Saturday","12h-13h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2680221,1249034,2020,4,"April",6,"Saturday","13h-14h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2682581,1250256,2020,4,"April",6,"Saturday","17h-18h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2682985,1251931,2020,4,"April",6,"Saturday","18h-19h"
"Crossing the lane(s)","Light injuries",FALSE,TRUE,FALSE,"Minor road",2682888,1247294,2020,4,"April",6,"Saturday","18h-19h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2680346,1246141,2020,4,"April",7,"Sunday","12h-13h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2685177,1246582,2020,4,"April",7,"Sunday","12h-13h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2681198,1248562,2020,4,"April",7,"Sunday","15h-16h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2682802,1244494,2020,4,"April",7,"Sunday","15h-16h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2681922,1248977,2020,4,"April",7,"Sunday","17h-18h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683436,1250087,2020,4,"April",7,"Sunday","17h-18h"
"Overtaking or changing lanes","Light injuries",FALSE,TRUE,FALSE,"Minor road",2682313,1250239,2020,4,"April",7,"Sunday","19h-20h"
"Rear-end collision","Property damage",FALSE,FALSE,TRUE,"Minor road",2682073,1247874,2020,4,"April",1,"Monday","00h-01h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2680965,1245219,2020,4,"April",1,"Monday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683924,1246102,2020,4,"April",1,"Monday","14h-15h"
"Skidding or self-accident","Property damage",FALSE,FALSE,TRUE,"Principal road",2682242,1247063,2020,4,"April",1,"Monday","19h-20h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Minor road",2681011,1248168,2020,4,"April",1,"Monday","21h-22h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682909,1253248,2020,4,"April",1,"Monday","22h-23h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682230,1244294,2020,4,"April",2,"Tuesday","01h-02h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682982,1247936,2020,4,"April",2,"Tuesday","07h-08h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682479,1248601,2020,4,"April",2,"Tuesday","07h-08h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Minor road",2683687,1251518,2020,4,"April",2,"Tuesday","09h-10h"
"Accident involving pedestrian(s)","Severe injuries",TRUE,FALSE,FALSE,"Minor road",2681952,1252005,2020,4,"April",2,"Tuesday","13h-14h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683701,1247850,2020,4,"April",3,"Wednesday","07h-08h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Principal road",2684658,1246317,2020,4,"April",3,"Wednesday","08h-09h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681730,1247746,2020,4,"April",3,"Wednesday","09h-10h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679613,1248718,2020,4,"April",3,"Wednesday","10h-11h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683524,1249928,2020,4,"April",3,"Wednesday","10h-11h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Minor road",2683876,1247159,2020,4,"April",3,"Wednesday","11h-12h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2684414,1245611,2020,4,"April",3,"Wednesday","12h-13h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683851,1247183,2020,4,"April",3,"Wednesday","14h-15h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683377,1252410,2020,4,"April",3,"Wednesday","15h-16h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683577,1253761,2020,4,"April",3,"Wednesday","16h-17h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2683926,1245941,2020,4,"April",3,"Wednesday","17h-18h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,FALSE,"Minor road",2686824,1250891,2020,4,"April",4,"Thursday","11h-12h"
"Parking","Light injuries",FALSE,FALSE,FALSE,"Minor road",2684816,1251811,2020,4,"April",4,"Thursday","12h-13h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2681327,1248632,2020,4,"April",4,"Thursday","14h-15h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683611,1246841,2020,4,"April",4,"Thursday","14h-15h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Motorway",2683460,1254058,2020,4,"April",4,"Thursday","17h-18h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683263,1247651,2020,4,"April",4,"Thursday","20h-21h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2682922,1248842,2020,4,"April",5,"Friday","08h-09h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683989,1253006,2020,4,"April",5,"Friday","11h-12h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2682470,1248424,2020,4,"April",5,"Friday","15h-16h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2682794,1244755,2020,4,"April",5,"Friday","16h-17h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Principal road",2682077,1251719,2020,4,"April",5,"Friday","17h-18h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2679948,1253031,2020,4,"April",5,"Friday","17h-18h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683923,1251258,2020,4,"April",6,"Saturday","09h-10h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2685002,1244706,2020,4,"April",6,"Saturday","12h-13h"
"Overtaking or changing lanes","Light injuries",FALSE,TRUE,FALSE,"Principal road",2683859,1247173,2020,4,"April",6,"Saturday","12h-13h"
"Turning left or right","Severe injuries",FALSE,TRUE,FALSE,"Principal road",2685583,1245892,2020,4,"April",6,"Saturday","13h-14h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,FALSE,"Other",2679267,1246132,2020,4,"April",6,"Saturday","14h-15h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2681829,1243542,2020,4,"April",6,"Saturday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684591,1245644,2020,4,"April",6,"Saturday","14h-15h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,FALSE,"Minor road",2681971,1245151,2020,4,"April",6,"Saturday","15h-16h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2677689,1247044,2020,4,"April",7,"Sunday","00h-01h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Principal road",2681633,1243064,2020,4,"April",7,"Sunday","00h-01h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,FALSE,"Principal road",2685851,1246502,2020,4,"April",7,"Sunday","04h-05h"
"Turning-into main road","Light injuries",FALSE,TRUE,FALSE,"Minor road",2682308,1247831,2020,4,"April",7,"Sunday","13h-14h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682872,1246093,2020,4,"April",7,"Sunday","15h-16h"
"Rear-end collision","Light injuries",FALSE,TRUE,TRUE,"Minor road",2682940,1251114,2020,4,"April",7,"Sunday","15h-16h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2681666,1249154,2020,4,"April",7,"Sunday","17h-18h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683173,1249965,2020,4,"April",7,"Sunday","17h-18h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,FALSE,"Principal road",2682695,1244308,2020,4,"April",7,"Sunday","18h-19h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Minor road",2683078,1248167,2020,4,"April",7,"Sunday","18h-19h"
"Turning left or right","Property damage",FALSE,FALSE,FALSE,"Minor road",2681801,1249359,2020,4,"April",1,"Monday","06h-07h"
"Turning-into main road","Property damage",FALSE,TRUE,FALSE,"Principal road",2683945,1247525,2020,4,"April",1,"Monday","07h-08h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2684821,1245569,2020,4,"April",1,"Monday","11h-12h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682802,1244161,2020,4,"April",1,"Monday","12h-13h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2681542,1246367,2020,4,"April",1,"Monday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679243,1248989,2020,4,"April",1,"Monday","15h-16h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2681522,1248983,2020,4,"April",1,"Monday","16h-17h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Motorway",2679873,1253430,2020,4,"April",1,"Monday","16h-17h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Principal road",2683776,1246262,2020,4,"April",1,"Monday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2683747,1247864,2020,4,"April",1,"Monday","17h-18h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2681836,1249442,2020,4,"April",1,"Monday","18h-19h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683150,1247964,2020,4,"April",1,"Monday","21h-22h"
